"";"id";"module";"supermodule";"dim_1";"dim_2"
"2141";"Tcf4";"56";"1";-1,96366705313048;-1,82878562259433
"2142";"Nrbp2";"10";"1";-0,899011816230624;-2,67735543298481
"2143";"Cyp4f39";"40";"1";-2,95412262841782;0,101609920980954
"2144";"Npm3";"5";"1";3,40967396334091;0,994156097891354
"2145";"Efnb2";"14";"1";1,71756723955551;3,69885203790905
"2146";"Ss18l2";"11";"1";1,9347315175859;-2,26765420484302
"2147";"Tmem234";"5";"1";3,85396984651962;0,376753544333005
"2148";"Lamb1";"17";"1";-1,69430198833069;-2,58389880704639
"2149";"Mall";"9";"1";-2,15421059295258;0,952350592138791
"2150";"Ccdc13";"23";"1";-1,84779850706181;-3,65710594701526
"2151";"Mapk1ip1l";"26";"1";-0,538890089240878;3,83458421182873
