"";"id";"module";"supermodule";"dim_1";"dim_2"
"11386";"Gm26676";"21";"1";3,59029561948046;-2,62795923621157
"11387";"Gm16867";"3";"1";1,21866507004961;1,1462669524481
"11388";"A530084C06Rik";"6";"1";-3,66939585734144;0,419390097551552
"11389";"Retreg3";"1";"1";-1,7888495259358;-0,287887558049949
"11390";"Bnc1";"18";"1";-5,69009225893751;-0,226543172902855
"11391";"Zmiz2";"4";"1";2,98949439000353;1,67631866066953
"11392";"Enpep";"16";"1";-2,55170982409254;-4,62469075591067
"11393";"Gnb4";"2";"1";-3,88063400316969;-0,744714721746238
"11394";"Gm46430";"4";"1";3,31327945660814;1,30515696137449
"11395";"Mllt6";"10";"1";2,38606507252917;-0,091992124624046
"11396";"Lncppara";"10";"1";1,88590008687243;-0,146287068433555
"11397";"0610010F05Rik";"3";"1";2,01056606244311;1,41992856591245
"11398";"Klhl3";"1";"1";-0,750799828059824;-0,479658707685264
"11399";"Osr2";"18";"1";-5,6421357922627;-0,203359827108177
